t	P_2
130.200000	-8.311771
130.300000	-8.311771
130.400000	-8.311771
130.500000	-8.311771
130.600000	-8.311771
130.700000	-8.311771
130.800000	-8.311771
130.900000	-8.311771
131.000000	-8.311771
131.100000	-8.311771
131.200000	-8.311771
131.300000	-8.311771
131.400000	-8.311771
131.500000	-8.311771
131.600000	-8.311771
131.700000	-8.311771
131.800000	-8.311771
131.900000	-8.311771
132.000000	-8.311771
132.100000	-8.311771
132.200000	-8.311771
132.300000	-8.311771
132.400000	-8.311771
132.500000	-8.311771
132.600000	-8.311771
132.700000	-8.311771
132.800000	-8.311771
132.900000	-8.311771
133.000000	-8.311771
133.100000	-8.311771
133.200000	-8.311771
133.300000	-8.311771
133.400000	-8.311771
133.500000	-8.311771
133.600000	-8.311771
133.700000	-8.311771
133.800000	-8.311771
133.900000	-8.311771
134.000000	-8.311771
134.100000	-1.542611
134.200000	2.627389
134.300000	-3.410155
134.400000	-2.586446
134.500000	3.009219
134.600000	1.225221
134.700000	2.438425
134.800000	6.196535
134.900000	1.111921
135.000000	-1.978981
135.100000	-3.250977
135.200000	-2.833068
135.300000	-0.871001
135.400000	2.501202
135.500000	7.220183
135.600000	2.104492
135.700000	-1.885411
135.800000	6.252945
135.900000	4.243787
136.000000	3.099036
136.100000	2.725859
136.200000	3.025505
136.300000	3.935827
136.400000	5.320312
136.500000	7.101681
136.600000	-1.886463
136.700000	0.404750
136.800000	2.801693
136.900000	5.234226
137.000000	7.590435
137.100000	-1.346272
137.200000	0.547108
137.300000	2.057008
137.400000	3.102993
137.500000	3.560406
137.600000	3.377533
137.700000	2.439979
137.800000	0.621537
137.900000	-2.142665
138.000000	5.087597
138.100000	0.155652
138.200000	5.053914
138.300000	-2.442574
138.400000	-0.281369
138.500000	0.356482
138.600000	-0.576369
138.700000	-3.178125
138.800000	3.580261
138.900000	-2.553548
139.000000	0.438841
139.100000	1.493958
139.200000	0.499113
139.300000	-2.597957
139.400000	3.221689
139.500000	-4.313142
139.600000	-3.066406
139.700000	-4.183833
139.800000	3.437552
139.900000	-2.535039
140.000000	0.139803
140.100000	0.261147
140.200000	-2.236243
140.300000	3.742491
140.400000	-3.999223
140.500000	-3.329429
140.600000	-5.408080
140.700000	0.847220
140.800000	-6.690075
140.900000	-5.977016
141.000000	-8.003834
141.100000	-1.844407
141.200000	-9.576189
141.300000	-9.068575
141.400000	-0.273018
141.500000	-5.801268
141.600000	-2.593647
141.700000	-1.651137
141.800000	-1.651137
141.900000	-1.651137
142.000000	-1.651137
142.100000	-1.651137
142.200000	-1.651137
142.300000	-1.651137
142.400000	-1.651137
142.500000	-1.651137
142.600000	-1.651137
142.700000	-1.651137
142.800000	-1.651137
142.900000	-1.651137
143.000000	-1.651137
143.100000	-1.651137
143.200000	-1.651137
143.300000	-1.651137
143.400000	-1.651137
143.500000	-1.651137
143.600000	-1.651137
143.700000	-1.651137
143.800000	-1.651137
143.900000	-1.651137
144.000000	-1.651137
144.100000	-1.651137
144.200000	-1.651137
144.300000	-1.651137
144.400000	-1.651137
144.500000	-1.651137
144.600000	-1.651137
144.700000	-1.651137
144.800000	-1.651137
144.900000	-1.651137
145.000000	-1.651137
145.100000	-1.651137
145.200000	-1.651137
145.300000	-1.651137
145.400000	-1.651137
145.500000	-1.651137
145.600000	-1.651137
145.700000	-1.651137
145.800000	-1.651137
145.900000	-1.651137
146.000000	-1.651137
146.100000	-1.651137
146.200000	-1.651137
146.300000	-1.651137
146.400000	-1.651137
146.500000	-1.651137
146.600000	-1.651137
146.700000	-1.651137
146.800000	-1.651137
146.900000	-1.651137
147.000000	-1.651137
147.100000	-1.651137
147.200000	-1.651137
147.300000	-1.651137
147.400000	-1.651137
147.500000	-1.651137
147.600000	-1.651137
147.700000	-1.651137
147.800000	-1.651137
147.900000	-1.651137
148.000000	-1.651137
148.100000	-1.651137
148.200000	-1.651137
148.300000	-1.651137
148.400000	-1.651137
148.500000	-1.651137
148.600000	-1.651137
148.700000	-1.651137
148.800000	-1.651137
148.900000	-1.651137
149.000000	-1.651137
149.100000	-1.651137
149.200000	-1.651137
149.300000	-1.651137
149.400000	-1.651137
149.500000	-1.651137
149.600000	-1.651137
149.700000	-1.651137
149.800000	-1.651137
149.900000	-1.651137
150.000000	-1.651137
150.100000	-1.651137
150.200000	-1.651137
150.300000	-1.651137
150.400000	-1.651137
150.500000	-1.651137
150.600000	-1.651137
150.700000	-1.651137
150.800000	-6.431677
150.900000	2.670327
151.000000	-0.764084
151.100000	1.806331
151.200000	-2.346999
151.300000	-3.069522
151.400000	-0.974225
151.500000	3.556214
151.600000	-0.838187
151.700000	-3.312162
151.800000	7.068778
151.900000	-3.059073
152.000000	-0.613586
152.100000	2.776883
152.200000	65.016421
152.300000	58.194359
152.400000	56.072693
152.500000	44.798597
152.600000	34.322435
152.700000	24.684644
152.800000	15.798459
152.900000	7.562492
153.000000	-0.099217
153.100000	-7.297573
153.200000	-14.134717
153.300000	-20.686390
153.400000	-27.058674
153.500000	-33.366391
153.600000	-39.663812
153.700000	-46.069306
153.800000	-52.708382
153.900000	-59.643146
154.000000	-66.967351
154.100000	-68.598955
154.200000	-35.746891
154.300000	5.167373
154.400000	2.969834
154.500000	0.843899
154.600000	-2.265892
154.700000	4.602166
154.800000	-0.733984
154.900000	3.716577
155.000000	6.831445
155.100000	-2.569839
155.200000	-2.432333
155.300000	7.172710
155.400000	3.998509
155.500000	-0.920493
155.600000	3.366214
155.700000	5.727764
155.800000	6.091141
155.900000	4.403376
156.000000	0.609179
156.100000	5.687928
156.200000	-2.619989
156.300000	-2.125711
156.400000	-4.045154
156.500000	2.756815
156.600000	-4.021549
156.700000	-2.197186
156.800000	-2.957781
156.900000	-6.339440
157.000000	-1.216189
157.100000	1.193570
157.200000	0.954048
157.300000	-2.040015
157.400000	-7.704290
157.500000	-5.116967
157.600000	-5.297984
157.700000	-8.301137
157.800000	-3.021716
157.900000	-0.660992
158.000000	-1.080858
158.100000	-4.285409
158.200000	-10.120967
158.300000	-8.127504
158.400000	-8.127504
158.500000	-8.127504
158.600000	-8.127504
158.700000	-8.127504
158.800000	-8.127504
158.900000	-8.127504
159.000000	-8.127504
159.100000	-8.127504
159.200000	-8.127504
159.300000	-8.127504
159.400000	-8.127504
159.500000	-8.127504
159.600000	-8.127504
159.700000	-8.127504
159.800000	-8.127504
159.900000	-8.127504
160.000000	-8.127504
160.100000	-8.127504
160.200000	-8.127504
160.300000	-8.127504
160.400000	-8.127504
160.500000	-8.127504
160.600000	-8.127504
160.700000	-8.127504
160.800000	-8.127504
160.900000	-8.127504
161.000000	-8.127504
161.100000	-8.127504
161.200000	-8.127504
161.300000	-8.127504
161.400000	-8.127504
161.500000	-8.127504
161.600000	-8.127504
161.700000	-8.127504
161.800000	-8.127504
161.900000	-8.127504
162.000000	-8.127504
162.100000	-8.127504
162.200000	-8.127504
162.300000	-8.127504
162.400000	-8.127504
162.500000	-8.127504
162.600000	-8.127504
162.700000	-8.127504
162.800000	-8.127504
162.900000	-8.127504
163.000000	-8.127504
163.100000	-8.127504
163.200000	-8.127504
163.300000	-8.127504
163.400000	-8.127504
163.500000	-8.127504
163.600000	-8.127504
163.700000	-8.127504
163.800000	-8.127504
163.900000	-8.127504
164.000000	-8.127504
164.100000	-8.127504
164.200000	-8.127504
164.300000	-8.127504
164.400000	-8.127504
164.500000	-8.127504
164.600000	-8.127504
164.700000	-8.127504
164.800000	-8.127504
164.900000	-8.127504
165.000000	-8.127504
165.100000	-8.127504
165.200000	-8.127504
165.300000	-8.127504
165.400000	-8.127504
165.500000	-8.127504
165.600000	-8.127504
165.700000	-8.127504
165.800000	-8.127504
165.900000	-8.127504
166.000000	-8.127504
166.100000	-8.127504
166.200000	-8.127504
166.300000	-8.127504
166.400000	-8.127504
166.500000	-8.127504
166.600000	-8.127504
166.700000	-8.127504
166.800000	-8.127504
166.900000	-8.127504
167.000000	-8.127504
167.100000	-8.127504
167.200000	-8.127504
167.300000	-8.127504
167.400000	-8.127504
167.500000	-0.359566
167.600000	1.554639
167.700000	0.403607
167.800000	4.567213
167.900000	1.643510
168.000000	1.920403
168.100000	4.869253
168.200000	-0.933734
168.300000	6.412403
168.400000	4.545196
168.500000	4.412342
168.600000	5.876759
168.700000	-2.282260
168.800000	1.990253
168.900000	7.558656
169.000000	3.194507
169.100000	-0.076750
169.200000	-2.387198
169.300000	7.271046
169.400000	6.646407
169.500000	6.734632
169.600000	7.450580
169.700000	8.687026
169.800000	-0.729704
169.900000	1.260465
170.000000	3.496171
170.100000	5.879977
170.200000	8.304307
170.300000	-0.388874
170.400000	1.838637
170.500000	3.835586
170.600000	5.477198
170.700000	6.686954
170.800000	7.348920
170.900000	7.405945
171.000000	6.715879
171.100000	5.191588
171.200000	2.762559
171.300000	-0.705600
171.400000	5.818069
171.500000	0.057937
171.600000	4.080032
171.700000	6.715451
171.800000	-3.204384
171.900000	7.488472
172.000000	5.454770
172.100000	1.724213
172.200000	-3.788576
172.300000	-0.158762
172.400000	1.552683
172.500000	1.226547
172.600000	-1.169228
172.700000	5.393404
172.800000	-1.372838
172.900000	0.628878
173.000000	0.340361
173.100000	-2.327162
173.200000	3.616928
173.300000	-3.958964
173.400000	-2.980347
173.500000	-4.623258
173.600000	2.209252
173.700000	-4.624613
173.800000	-3.092408
173.900000	-4.265641
174.000000	-8.197991
174.100000	-3.725582
174.200000	-2.025388
174.300000	-3.193544
174.400000	-7.136068
174.500000	-2.790717
174.600000	-1.314193
174.700000	-2.651644
174.800000	-6.830384
174.900000	-2.782342
175.000000	-1.453673
175.100000	-1.453673
175.200000	-1.453673
175.300000	-1.453673
175.400000	-1.453673
175.500000	-1.453673
175.600000	-1.453673
175.700000	-1.453673
175.800000	-1.453673
175.900000	-1.453673
176.000000	-1.453673
176.100000	-1.453673
176.200000	-1.453673
176.300000	-1.453673
176.400000	-1.453673
176.500000	-1.453673
176.600000	-1.453673
176.700000	-1.453673
176.800000	-1.453673
176.900000	-1.453673
177.000000	-1.453673
177.100000	-1.453673
177.200000	-1.453673
177.300000	-1.453673
177.400000	-1.453673
177.500000	-1.453673
177.600000	-1.453673
177.700000	-1.453673
177.800000	-1.453673
177.900000	-1.453673
178.000000	-1.453673
178.100000	-1.453673
178.200000	-1.453673
178.300000	-1.453673
178.400000	-1.453673
178.500000	-1.453673
178.600000	-1.453673
178.700000	-1.453673
178.800000	-1.453673
178.900000	-1.453673
179.000000	-1.453673
179.100000	-1.453673
179.200000	-1.453673
179.300000	-1.453673
179.400000	-1.453673
179.500000	-1.453673
179.600000	-1.453673
179.700000	-1.453673
179.800000	-1.453673
179.900000	-1.453673
180.000000	-1.453673
180.100000	-1.453673
180.200000	-1.453673
180.300000	-1.453673
180.400000	-1.453673
180.500000	-1.453673
180.600000	-1.453673
180.700000	-1.453673
180.800000	-1.453673
180.900000	-1.453673
181.000000	-1.453673
181.100000	-1.453673
181.200000	-1.453673
181.300000	-1.453673
181.400000	-1.453673
181.500000	-1.453673
181.600000	-1.453673
181.700000	-1.453673
181.800000	-1.453673
181.900000	-1.453673
182.000000	-1.453673
182.100000	-1.453673
182.200000	-1.453673
182.300000	-1.453673
182.400000	-1.453673
182.500000	-1.453673
182.600000	-1.453673
182.700000	-1.453673
182.800000	-1.453673
182.900000	-1.453673
183.000000	-1.453673
183.100000	-1.453673
183.200000	-1.453673
183.300000	-1.453673
183.400000	-1.453673
183.500000	-1.453673
183.600000	-1.453673
183.700000	-1.453673
183.800000	-1.453673
183.900000	-1.453673
184.000000	-1.453673
184.100000	-5.756310
184.200000	-1.586031
184.300000	3.449906
184.400000	4.274891
184.500000	-1.203186
184.600000	-2.982033
184.700000	-1.770623
184.800000	1.984506
184.900000	-3.093521
185.000000	4.887784
185.100000	3.613129
185.200000	4.031413
185.300000	5.996664
185.400000	-1.707919
185.500000	3.009296
185.600000	-2.100622
185.700000	4.982914
185.800000	2.042772
185.900000	0.033389
186.000000	-1.108496
186.100000	-1.481334
186.200000	-1.182422
186.300000	-0.273826
186.400000	1.109951
186.500000	2.889753
186.600000	4.978179
186.700000	7.274097
186.800000	-1.406392
186.900000	1.022257
187.000000	3.378347
187.100000	5.520267
187.200000	7.417042
187.300000	8.926692
187.400000	-1.105564
187.500000	-0.649195
187.600000	-0.831945
187.700000	-1.768047
187.800000	7.490267
187.900000	4.722209
188.000000	0.876261
188.100000	7.024946
188.200000	0.842054
188.300000	4.422046
188.400000	6.587915
188.500000	7.226817
188.600000	6.292525
188.700000	3.684496
188.800000	-0.632545
188.900000	4.310274
189.000000	-3.766467
189.100000	-2.713344
189.200000	-3.706605
189.300000	4.265470
189.400000	-0.988967
189.500000	2.548170
189.600000	3.795698
189.700000	2.675826
189.800000	-0.772177
189.900000	4.328640
190.000000	-4.066891
190.100000	-3.945524
190.200000	-6.442712
190.300000	-0.469029
190.400000	2.861142
190.500000	-7.535784
190.600000	1.451669
190.700000	-3.360265
190.800000	0.167193
190.900000	0.878783
191.000000	-1.146256
191.100000	-6.048327
191.200000	-2.718440
191.300000	-2.210850
191.400000	-4.476586
191.500000	-10.010118
191.600000	-6.794589
191.700000	-5.847884
191.800000	-5.847884
191.900000	-5.847884
192.000000	-5.847884
192.100000	-5.847884
192.200000	-5.847884
192.300000	-5.847884
192.400000	-5.847884
192.500000	-5.847884
192.600000	-5.847884
192.700000	-5.847884
192.800000	-5.847884
192.900000	-5.847884
193.000000	-5.847884
193.100000	-5.847884
193.200000	-5.847884
193.300000	-5.847884
193.400000	-5.847884
193.500000	-5.847884
193.600000	-5.847884
193.700000	-5.847884
193.800000	-5.847884
193.900000	-5.847884
194.000000	-5.847884
194.100000	-5.847884
194.200000	-5.847884
194.300000	-5.847884
194.400000	-5.847884
194.500000	-5.847884
194.600000	-5.847884
194.700000	-5.847884
194.800000	-5.847884
194.900000	-5.847884
195.000000	-5.847884
195.100000	-5.847884
195.200000	-5.847884
195.300000	-5.847884
195.400000	-5.847884
195.500000	-5.847884
195.600000	-5.847884
195.700000	-5.847884
195.800000	-5.847884
195.900000	-5.847884
196.000000	-5.847884
196.100000	-5.847884
196.200000	-5.847884
196.300000	-5.847884
196.400000	-5.847884
196.500000	-5.847884
196.600000	-5.847884
196.700000	-5.847884
196.800000	-5.847884
196.900000	-5.847884
197.000000	-5.847884
197.100000	-5.847884
197.200000	-5.847884
197.300000	-5.847884
197.400000	-5.847884
197.500000	-5.847884
197.600000	-5.847884
197.700000	-5.847884
197.800000	-5.847884
197.900000	-5.847884
198.000000	-5.847884
198.100000	-5.847884
198.200000	-5.847884
198.300000	-5.847884
198.400000	-5.847884
198.500000	-5.847884
198.600000	-5.847884
198.700000	-5.847884
198.800000	-5.847884
198.900000	-5.847884
199.000000	-5.847884
199.100000	-5.847884
199.200000	-5.847884
199.300000	-5.847884
199.400000	-5.847884
199.500000	-5.847884
199.600000	-5.847884
199.700000	-5.847884
199.800000	-5.847884
199.900000	-5.847884
200.000000	-5.847884
200.100000	-5.847884
200.200000	-5.847884
200.300000	-5.847884
200.400000	-5.847884
200.500000	-5.847884
200.600000	-5.847884
200.700000	-5.847884
200.800000	0.435705
200.900000	-1.528270
201.000000	-4.957751
201.100000	-2.389265
201.200000	4.527902
201.300000	3.803373
201.400000	5.901712
201.500000	-0.646775
201.600000	6.037380
201.700000	3.558808
201.800000	2.865291
201.900000	3.811817
202.000000	6.261429
202.100000	20.732072
202.200000	60.796139
202.300000	65.060461
202.400000	51.860867
202.500000	40.592133
202.600000	30.120150
202.700000	20.485761
202.800000	11.602468
202.900000	3.369065
203.000000	-4.283255
203.100000	-11.479404
203.200000	-18.314425
203.300000	-24.864028
203.400000	-31.234270
203.500000	-37.539963
203.600000	-43.835372
203.700000	-50.238860
203.800000	-56.875930
203.900000	-63.808689
204.000000	-71.130888
204.100000	-72.760617
204.200000	-39.907446
204.300000	0.999488
204.400000	-1.198215
204.500000	7.753685
204.600000	4.638980
204.700000	0.430627
204.800000	6.174821
204.900000	-0.452216
205.000000	2.660977
205.100000	4.334587
205.200000	4.473468
205.300000	3.002078
205.400000	-0.174515
205.500000	5.984590
205.600000	-0.805193
205.700000	1.554829
205.800000	1.918040
205.900000	0.230196
206.000000	-3.555670
206.100000	1.516278
206.200000	4.283230
206.300000	4.777604
206.400000	2.854449
206.500000	-1.413774
206.600000	2.878591
206.700000	-6.362646
206.800000	3.945113
206.900000	0.557057
207.000000	-5.382568
207.100000	-2.973841
207.200000	-3.213200
207.300000	-6.207993
207.400000	-0.808422
207.500000	1.780288
207.600000	1.598528
207.700000	-1.403927
207.800000	-7.186963
207.900000	-4.824970
208.000000	-5.244877
208.100000	-8.452877
208.200000	-3.232613
208.300000	-1.250770
208.400000	-1.250770
208.500000	-1.250770
208.600000	-1.250770
208.700000	-1.250770
208.800000	-1.250770
208.900000	-1.250770
209.000000	-1.250770
209.100000	-1.250770
209.200000	-1.250770
209.300000	-1.250770
209.400000	-1.250770
209.500000	-1.250770
209.600000	-1.250770
209.700000	-1.250770
209.800000	-1.250770
209.900000	-1.250770
210.000000	-1.250770
210.100000	-1.250770
210.200000	-1.250770
210.300000	-1.250770
210.400000	-1.250770
210.500000	-1.250770
210.600000	-1.250770
210.700000	-1.250770
210.800000	-1.250770
210.900000	-1.250770
211.000000	-1.250770
211.100000	-1.250770
211.200000	-1.250770
211.300000	-1.250770
211.400000	-1.250770
211.500000	-1.250770
211.600000	-1.250770
211.700000	-1.250770
211.800000	-1.250770
211.900000	-1.250770
212.000000	-1.250770
212.100000	-1.250770
212.200000	-1.250770
212.300000	-1.250770
212.400000	-1.250770
212.500000	-1.250770
212.600000	-1.250770
212.700000	-1.250770
212.800000	-1.250770
212.900000	-1.250770
213.000000	-1.250770
213.100000	-1.250770
213.200000	-1.250770
213.300000	-1.250770
213.400000	-1.250770
213.500000	-1.250770
213.600000	-1.250770
213.700000	-1.250770
213.800000	-1.250770
213.900000	-1.250770
214.000000	-1.250770
214.100000	-1.250770
214.200000	-1.250770
214.300000	-1.250770
214.400000	-1.250770
214.500000	-1.250770
214.600000	-1.250770
214.700000	-1.250770
214.800000	-1.250770
214.900000	-1.250770
215.000000	-1.250770
215.100000	-1.250770
215.200000	-1.250770
215.300000	-1.250770
215.400000	-1.250770
215.500000	-1.250770
215.600000	-1.250770
215.700000	-1.250770
215.800000	-1.250770
215.900000	-1.250770
216.000000	-1.250770
216.100000	-1.250770
216.200000	-1.250770
216.300000	-1.250770
216.400000	-1.250770
216.500000	-1.250770
216.600000	-1.250770
216.700000	-1.250770
216.800000	-1.250770
216.900000	-1.250770
217.000000	-1.250770
217.100000	-1.250770
217.200000	-1.250770
217.300000	-1.250770
217.400000	-1.250770
217.500000	-4.546695
217.600000	-2.634526
217.700000	-3.784599
217.800000	0.371801
217.900000	-2.544301
218.000000	-2.268048
218.100000	0.676714
218.200000	5.951909
218.300000	2.219644
218.400000	0.352198
218.500000	0.220480
218.600000	1.684389
218.700000	4.602213
218.800000	-2.196479
218.900000	3.368691
219.000000	-0.991983
219.100000	6.813920
219.200000	4.498812
219.300000	3.079620
219.400000	2.454734
219.500000	2.543895
219.600000	3.259423
219.700000	4.495548
219.800000	6.158396
219.900000	8.150836
220.000000	-0.692437
220.100000	1.689763
220.200000	4.113627
220.300000	6.500461
220.400000	8.729601
220.500000	-0.353076
220.600000	1.287485
220.700000	2.496868
220.800000	3.158418
220.900000	3.215173
221.000000	2.524929
221.100000	1.001699
221.200000	-1.425066
221.300000	6.182946
221.400000	1.627583
221.500000	6.947252
221.600000	-0.110148
221.700000	2.523692
221.800000	3.678344
221.900000	3.296880
222.000000	1.263111
222.100000	-2.462223
222.200000	3.093510
222.300000	6.729723
222.400000	-2.634088
222.500000	-2.959813
222.600000	5.717173
222.700000	1.202077
222.800000	5.513013
222.900000	-3.556305
223.000000	-3.845806
223.100000	4.559997
223.200000	-0.572037
223.300000	2.923471
223.400000	3.904046
223.500000	2.258337
223.600000	-1.978287
223.700000	2.257505
223.800000	-7.276795
223.900000	2.615301
224.000000	-1.319424
224.100000	-7.910377
224.200000	-6.208628
224.300000	-7.380110
224.400000	-0.260609
224.500000	-6.973326
224.600000	-5.495928
224.700000	-6.833125
224.800000	0.039285
224.900000	-6.971204
225.000000	-5.872122
225.100000	-5.872122
225.200000	-5.872122
225.300000	-5.872122
225.400000	-5.872122
225.500000	-5.872122
225.600000	-5.872122
225.700000	-5.872122
225.800000	-5.872122
225.900000	-5.872122
226.000000	-5.872122
226.100000	-5.872122
226.200000	-5.872122
226.300000	-5.872122
226.400000	-5.872122
226.500000	-5.872122
226.600000	-5.872122
226.700000	-5.872122
226.800000	-5.872122
226.900000	-5.872122
227.000000	-5.872122
227.100000	-5.872122
227.200000	-5.872122
227.300000	-5.872122
227.400000	-5.872122
227.500000	-5.872122
227.600000	-5.872122
227.700000	-5.872122
227.800000	-5.872122
227.900000	-5.872122
228.000000	-5.872122
228.100000	-5.872122
228.200000	-5.872122
228.300000	-5.872122
228.400000	-5.872122
228.500000	-5.872122
228.600000	-5.872122
228.700000	-5.872122
228.800000	-5.872122
228.900000	-5.872122
229.000000	-5.872122
229.100000	-5.872122
229.200000	-5.872122
229.300000	-5.872122
229.400000	-5.872122
229.500000	-5.872122
229.600000	-5.872122
229.700000	-5.872122
229.800000	-5.872122
229.900000	-5.872122
230.000000	-5.872122
230.100000	-5.872122
230.200000	-5.872122
230.300000	-5.872122
230.400000	-5.872122
230.500000	-5.872122
230.600000	-5.872122
230.700000	-5.872122
230.800000	-5.872122
230.900000	-5.872122
231.000000	-5.872122
231.100000	-5.872122
231.200000	-5.872122
231.300000	-5.872122
231.400000	-5.872122
231.500000	-5.872122
231.600000	-5.872122
231.700000	-5.872122
231.800000	-5.872122
231.900000	-5.872122
232.000000	-5.872122
232.100000	-5.872122
232.200000	-5.872122
232.300000	-5.872122
232.400000	-5.872122
232.500000	-5.872122
232.600000	-5.872122
232.700000	-5.872122
232.800000	-5.872122
232.900000	-5.872122
233.000000	-5.872122
233.100000	-5.872122
233.200000	-5.872122
233.300000	-5.872122
233.400000	-5.872122
233.500000	-5.872122
233.600000	-5.872122
233.700000	-5.872122
233.800000	-5.872122
233.900000	-5.872122
234.000000	-5.872122
234.100000	0.893851
234.200000	-6.003034
234.300000	-0.972301
234.400000	-0.150887
234.500000	5.449802
234.600000	3.667651
234.700000	4.881011
234.800000	-2.436681
234.900000	3.555414
235.000000	0.459740
235.100000	-0.811892
235.200000	-0.394195
235.300000	1.569092
235.400000	4.942788
235.500000	-1.415638
235.600000	4.547243
235.700000	0.553827
235.800000	-2.380605
235.900000	6.687038
236.000000	5.541974
236.100000	5.168566
236.200000	5.468035
236.300000	6.378218
236.400000	7.763759
236.500000	-1.533691
236.600000	0.551938
236.700000	2.846269
236.800000	5.244475
236.900000	7.676785
237.000000	-1.046516
237.100000	1.093580
237.200000	2.990155
237.300000	4.499613
237.400000	5.546415
237.500000	6.003427
237.600000	5.820288
237.700000	4.882538
237.800000	3.063878
237.900000	0.295805
238.000000	7.530841
238.100000	2.597193
238.200000	7.494793
238.300000	-0.005653
238.400000	2.159379
238.500000	2.798675
238.600000	1.864567
238.700000	-0.740995
238.800000	6.019466
238.900000	-0.116637
239.000000	2.880082
239.100000	3.935079
239.200000	2.940143
239.300000	-0.161512
239.400000	5.661963
239.500000	-1.876291
239.600000	-0.631803
239.700000	-1.750197
239.800000	-5.193950
239.900000	-0.099631
240.000000	2.578115
240.100000	2.700157
240.200000	0.198451
240.300000	-4.890050
240.400000	-1.563709
240.500000	-0.893795
240.600000	-2.971516
240.700000	-7.781185
240.800000	-4.253393
240.900000	-3.541764
241.000000	-5.566571
241.100000	0.590294
241.200000	-7.137338
241.300000	-6.629127
241.400000	-8.891555
241.500000	-3.380227
241.600000	-0.154129
241.700000	-10.448426
241.800000	-10.448426
241.900000	-10.448426
242.000000	-10.448426
242.100000	-10.448426
242.200000	-10.448426
242.300000	-10.448426
242.400000	-10.448426
242.500000	-10.448426
242.600000	-10.448426
242.700000	-10.448426
242.800000	-10.448426
242.900000	-10.448426
243.000000	-10.448426
243.100000	-10.448426
243.200000	-10.448426
243.300000	-10.448426
243.400000	-10.448426
243.500000	-10.448426
243.600000	-10.448426
243.700000	-10.448426
243.800000	-10.448426
243.900000	-10.448426
244.000000	-10.448426
244.100000	-10.448426
244.200000	-10.448426
244.300000	-10.448426
244.400000	-10.448426
244.500000	-10.448426
244.600000	-10.448426
244.700000	-10.448426
244.800000	-10.448426
244.900000	-10.448426
245.000000	-10.448426
245.100000	-10.448426
245.200000	-10.448426
245.300000	-10.448426
245.400000	-10.448426
245.500000	-10.448426
245.600000	-10.448426
245.700000	-10.448426
245.800000	-10.448426
245.900000	-10.448426
246.000000	-10.448426
246.100000	-10.448426
246.200000	-10.448426
246.300000	-10.448426
246.400000	-10.448426
246.500000	-10.448426
246.600000	-10.448426
246.700000	-10.448426
246.800000	-10.448426
246.900000	-10.448426
247.000000	-10.448426
247.100000	-10.448426
247.200000	-10.448426
247.300000	-10.448426
247.400000	-10.448426
247.500000	-10.448426
247.600000	-10.448426
247.700000	-10.448426
247.800000	-10.448426
247.900000	-10.448426
248.000000	-10.448426
248.100000	-10.448426
248.200000	-10.448426
248.300000	-10.448426
248.400000	-10.448426
248.500000	-10.448426
248.600000	-10.448426
248.700000	-10.448426
248.800000	-10.448426
248.900000	-10.448426
249.000000	-10.448426
249.100000	-10.448426
249.200000	-10.448426
249.300000	-10.448426
249.400000	-10.448426
249.500000	-10.448426
249.600000	-10.448426
249.700000	-10.448426
249.800000	-10.448426
249.900000	-10.448426
250.000000	-10.448426
250.100000	-10.448426
250.200000	-10.448426
250.300000	-10.448426
250.400000	-10.448426
250.500000	-10.448426
250.600000	-10.448426
250.700000	-10.448426
250.800000	-4.160632
250.900000	-6.127243
251.000000	1.506368
251.100000	4.077845
251.200000	-0.080457
251.300000	-0.803651
251.400000	1.292049
251.500000	5.824020
251.600000	1.429439
251.700000	-1.046088
251.800000	-1.739728
251.900000	-0.794679
252.000000	1.652372
252.100000	38.280238
252.200000	67.256759
252.300000	60.440399
252.400000	58.319984
252.500000	47.046264
252.600000	36.569974
252.700000	26.931728
252.800000	18.044872
252.900000	9.808093
253.000000	2.145312
253.100000	-5.057606
253.200000	-11.895748
253.300000	-18.448445
253.400000	-24.821770
253.500000	-31.130539
253.600000	-37.429020
253.700000	-43.835577
253.800000	-50.475721
253.900000	-57.411555
254.000000	-64.736833
254.100000	-66.369440
254.200000	-33.517968
254.300000	7.402006
254.400000	5.204013
254.500000	3.078581
254.600000	-0.034825
254.700000	6.837445
254.800000	1.499963
254.900000	5.952935
255.000000	-2.009086
255.100000	-0.338026
255.200000	-0.200459
255.300000	-1.668616
255.400000	6.232857
255.500000	1.311985
255.600000	5.600435
255.700000	-3.112446
255.800000	-2.749761
255.900000	-4.434650
256.000000	2.845898
256.100000	-3.150465
256.200000	-0.389557
256.300000	0.107389
256.400000	-1.814669
256.500000	4.992373
256.600000	-1.790886
256.700000	0.034525
256.800000	-0.726216
256.900000	-4.108407
257.000000	1.017060
257.100000	3.428680
257.200000	-7.878020
257.300000	0.190328
257.400000	-5.471485
257.500000	-2.885438
257.600000	-3.066602
257.700000	-6.067384
257.800000	-0.791813
257.900000	-9.492255
258.000000	-9.912094
258.100000	-2.055613
258.200000	-7.893038
258.300000	-5.906973
258.400000	-5.906973
258.500000	-5.906973
258.600000	-5.906973
258.700000	-5.906973
258.800000	-5.906973
258.900000	-5.906973
259.000000	-5.906973
259.100000	-5.906973
259.200000	-5.906973
259.300000	-5.906973
259.400000	-5.906973
259.500000	-5.906973
259.600000	-5.906973
259.700000	-5.906973
259.800000	-5.906973
259.900000	-5.906973
260.000000	-5.906973
260.100000	-5.906973
260.200000	-5.906973
