t	P_2
141.200000	-8.664227
141.300000	-8.664227
141.400000	-8.664227
141.500000	-8.664227
141.600000	-8.664227
141.700000	-8.664227
141.800000	-8.664227
141.900000	-8.664227
142.000000	-8.664227
142.100000	-8.664227
142.200000	-8.664227
142.300000	-8.664227
142.400000	-8.664227
142.500000	-8.664227
142.600000	-8.664227
142.700000	-8.664227
142.800000	-8.664227
142.900000	-8.664227
143.000000	-8.664227
143.100000	-8.664227
143.200000	-8.664227
143.300000	-8.664227
143.400000	-8.664227
143.500000	-8.664227
143.600000	-8.664227
143.700000	-8.664227
143.800000	-8.664227
143.900000	-8.664227
144.000000	-8.664227
144.100000	-8.664227
144.200000	-8.664227
144.300000	-8.664227
144.400000	-8.664227
144.500000	-8.664227
144.600000	-8.664227
144.700000	-8.664227
144.800000	-8.664227
144.900000	-8.664227
145.000000	-8.664227
145.100000	-8.664227
145.200000	-8.664227
145.300000	-8.664227
145.400000	-8.664227
145.500000	-8.664227
145.600000	-8.664227
145.700000	-8.664227
145.800000	-8.664227
145.900000	-8.664227
146.000000	-8.664227
146.100000	-8.664227
146.200000	-8.664227
146.300000	-8.664227
146.400000	-8.664227
146.500000	-8.664227
146.600000	-8.664227
146.700000	-8.664227
146.800000	-8.664227
146.900000	-8.664227
147.000000	-8.664227
147.100000	-8.664227
147.200000	-8.664227
147.300000	-8.664227
147.400000	-8.664227
147.500000	-8.664227
147.600000	-8.664227
147.700000	-8.664227
147.800000	-8.664227
147.900000	-8.664227
148.000000	-8.664227
148.100000	-8.664227
148.200000	-8.664227
148.300000	-8.664227
148.400000	-8.664227
148.500000	-8.664227
148.600000	-8.664227
148.700000	-8.664227
148.800000	-8.664227
148.900000	-8.664227
149.000000	-8.664227
149.100000	-8.664227
149.200000	-8.664227
149.300000	-8.664227
149.400000	-8.664227
149.500000	-8.664227
149.600000	-8.664227
149.700000	-8.664227
149.800000	-8.664227
149.900000	-8.664227
150.000000	-8.664227
150.100000	-8.664227
150.200000	-8.664227
150.300000	-8.664227
150.400000	-8.664227
150.500000	-8.664227
150.600000	-8.664227
150.700000	-8.664227
150.800000	-8.664227
150.900000	-8.664227
151.000000	-8.664227
151.100000	-8.664227
151.200000	-8.664227
151.300000	-8.664227
151.400000	-8.664227
151.500000	-8.664227
151.600000	-8.664227
151.700000	-8.664227
151.800000	-8.664227
151.900000	-8.664227
152.000000	-8.664227
152.100000	-8.664227
152.200000	-8.664227
152.300000	4.890654
152.400000	23.916200
152.500000	44.199392
152.600000	65.048078
152.700000	86.231297
152.800000	107.736911
152.900000	129.490173
153.000000	151.456282
153.100000	173.687551
153.200000	196.141890
153.300000	218.791599
153.400000	241.682150
153.500000	264.804566
153.600000	288.163178
153.700000	311.717003
153.800000	335.467943
153.900000	359.429460
154.000000	383.562580
154.100000	407.873558
154.200000	432.395355
154.300000	457.092356
154.400000	481.959893
154.500000	507.030530
154.600000	532.286615
154.700000	557.734076
154.800000	583.333646
154.900000	575.658631
155.000000	490.415146
155.100000	405.593728
155.200000	321.003412
155.300000	236.620925
155.400000	152.448239
155.500000	68.442330
155.600000	-15.331485
155.700000	-98.835515
155.800000	-182.164109
155.900000	-265.308661
156.000000	-348.320087
156.100000	-431.170480
156.200000	-513.814629
156.300000	-596.164523
156.400000	-579.377884
156.500000	-551.568318
156.600000	-523.700481
156.700000	-495.747278
156.800000	-467.688508
156.900000	-439.539743
157.000000	-411.292368
157.100000	-382.922022
157.200000	-354.469884
157.300000	-325.933487
157.400000	-297.360667
157.500000	-268.709422
157.600000	-239.962288
157.700000	-211.139887
157.800000	-182.237749
157.900000	-153.279014
158.000000	-124.277466
158.100000	-95.193443
158.200000	-66.064049
158.300000	-36.859609
158.400000	-7.614289
158.500000	21.681897
158.600000	51.056139
158.700000	80.520774
